"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/26/2024 11:18:31:264 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"7267","7","1","0.7","no-visualization","500","300","500","2.034","3.68","0.47510805685242796","true"
"7268","8","1","0.7","no-visualization","500","300","500","1.972","3.7","0.4706466884915639","true"
"7269","9","1","0.7","no-visualization","500","300","500","2.288","3.562","0.4872924127331707","true"
"7270","10","1","0.7","no-visualization","500","300","500","2.234","3.586","0.470728042179262","true"
"7272","2","1","0.8","no-visualization","500","300","500","1.5","3.56","0.380755981819274","true"
"7271","1","1","0.8","no-visualization","500","300","500","1","3.54","0.26617489451476833","true"
"7273","3","1","0.8","no-visualization","500","300","500","1.596","3.71","0.41439723376030324","true"
"7276","6","1","0.8","no-visualization","500","300","500","1.938","3.688","0.4570447632814458","true"
"7275","5","1","0.8","no-visualization","500","300","500","1.79","3.792","0.4420019606725562","true"
"7274","4","1","0.8","no-visualization","500","300","500","1.734","3.734","0.4347330264263481","true"
"7277","7","1","0.8","no-visualization","500","300","500","2.024","3.526","0.4559995568358073","true"
"7279","9","1","0.8","no-visualization","500","300","500","2.332","3.77","0.468219810719242","true"
"7281","1","1","0.9","no-visualization","500","300","500","1","3.492","0.29172019126947357","true"
"7278","8","1","0.8","no-visualization","500","300","500","2.062","3.724","0.4583706746328111","true"
"7280","10","1","0.8","no-visualization","500","300","500","2.282","3.562","0.4606122185727087","true"
"7282","2","1","0.9","no-visualization","500","300","500","1.49","3.592","0.3819828760918385","true"
"7283","3","1","0.9","no-visualization","500","300","500","1.658","3.666","0.4192789923325222","true"
"7284","4","1","0.9","no-visualization","500","300","500","1.808","3.63","0.46205109166351566","true"
"7285","5","1","0.9","no-visualization","500","300","500","2.018","3.572","0.47964064120485195","true"
"7286","6","1","0.9","no-visualization","500","300","500","1.962","3.692","0.4706975855968921","true"
"7287","7","1","0.9","no-visualization","500","300","500","1.98","3.716","0.46507480476345614","true"
"7290","10","1","0.9","no-visualization","500","300","500","2.238","3.65","0.4720263056704156","true"
"7288","8","1","0.9","no-visualization","500","300","500","2.17","3.628","0.47568709770084366","true"
"7291","1","1","1","no-visualization","500","300","500","1","3.594","0.3290018942241199","true"
"7289","9","1","0.9","no-visualization","500","300","500","2.296","3.638","0.4648478390101063","true"
"7292","2","1","1","no-visualization","500","300","500","1.43","3.542","0.39044152215007755","true"
"7293","3","1","1","no-visualization","500","300","500","1.682","3.68","0.45125243400582166","true"
"7294","4","1","1","no-visualization","500","300","500","1.804","3.702","0.45638928358370834","true"
"7295","5","1","1","no-visualization","500","300","500","1.84","3.808","0.4620982320382608","true"
"7296","6","1","1","no-visualization","500","300","500","1.966","3.54","0.46321957112654777","true"
"7297","7","1","1","no-visualization","500","300","500","1.97","3.714","0.4608694430393977","true"
"7298","8","1","1","no-visualization","500","300","500","2.128","3.676","0.48050702288576785","true"
"7299","9","1","1","no-visualization","500","300","500","2.208","3.756","0.473492769263976","true"
"7301","1","1","1.1","no-visualization","500","300","500","1","3.538","0.3047241536665271","true"
"7300","10","1","1","no-visualization","500","300","500","2.466","3.716","0.4719749778565101","true"
"7302","2","1","1.1","no-visualization","500","300","500","1.468","3.708","0.3821074772288032","true"
"7303","3","1","1.1","no-visualization","500","300","500","1.656","3.596","0.4409233051443914","true"
"7304","4","1","1.1","no-visualization","500","300","500","1.738","3.748","0.45054691785643924","true"
"7306","6","1","1.1","no-visualization","500","300","500","1.976","3.604","0.46365574178509195","true"
"7305","5","1","1.1","no-visualization","500","300","500","1.95","3.654","0.46853277823783634","true"
"7307","7","1","1.1","no-visualization","500","300","500","2.01","3.476","0.4695686274509804","true"
"7311","1","1","1.2","no-visualization","500","300","500","1","3.49","0.31457318043257404","true"
"7308","8","1","1.1","no-visualization","500","300","500","2.104","3.756","0.48703944879762234","true"
"7310","10","1","1.1","no-visualization","500","300","500","2.368","3.572","0.4881552204780018","true"
"7309","9","1","1.1","no-visualization","500","300","500","2.238","3.79","0.45469475850256125","true"
"7312","2","1","1.2","no-visualization","500","300","500","1.44","3.73","0.3733528753046574","true"
"7313","3","1","1.2","no-visualization","500","300","500","1.66","3.572","0.43283522509507943","true"
"7314","4","1","1.2","no-visualization","500","300","500","1.758","3.764","0.4655543028343905","true"
"7315","5","1","1.2","no-visualization","500","300","500","1.88","3.648","0.46016380653697303","true"
"7316","6","1","1.2","no-visualization","500","300","500","1.982","3.698","0.4656178745586008","true"
"7318","8","1","1.2","no-visualization","500","300","500","2.132","3.738","0.4564576069348039","true"
"7317","7","1","1.2","no-visualization","500","300","500","2.112","3.688","0.47688370218767595","true"
"7320","10","1","1.2","no-visualization","500","300","500","2.332","3.682","0.46871019369665134","true"
"7319","9","1","1.2","no-visualization","500","300","500","2.288","3.64","0.49886592106399563","true"
"7321","1","1","1.3","no-visualization","500","300","500","1","3.65","0.32852416174758065","true"
"7322","2","1","1.3","no-visualization","500","300","500","1.454","3.682","0.3604041172961173","true"
"7324","4","1","1.3","no-visualization","500","300","500","1.802","3.69","0.4612359977458236","true"
"7323","3","1","1.3","no-visualization","500","300","500","1.674","3.676","0.43465678900835525","true"
"7325","5","1","1.3","no-visualization","500","300","500","1.968","3.748","0.4934664918571717","true"
"7327","7","1","1.3","no-visualization","500","300","500","2.09","3.718","0.48783430763000557","true"
"7326","6","1","1.3","no-visualization","500","300","500","2.082","3.772","0.4706811094823806","true"
"7328","8","1","1.3","no-visualization","500","300","500","2.14","3.654","0.4784624025698885","true"
"7329","9","1","1.3","no-visualization","500","300","500","2.31","3.656","0.516262073559499","true"
"7330","10","1","1.3","no-visualization","500","300","500","2.478","3.716","0.5096674414446631","true"
"7332","2","1","1.4","no-visualization","500","300","500","1.506","3.598","0.36880670299167273","true"
"7331","1","1","1.4","no-visualization","500","300","500","1","3.61","0.33559252079799706","true"
"7333","3","1","1.4","no-visualization","500","300","500","1.806","3.704","0.470722396081366","true"
"7334","4","1","1.4","no-visualization","500","300","500","1.964","3.736","0.49530982126616657","true"
"7335","5","1","1.4","no-visualization","500","300","500","2.01","3.766","0.4946995808549033","true"
"7337","7","1","1.4","no-visualization","500","300","500","2.18","3.854","0.49369028564264333","true"
"7336","6","1","1.4","no-visualization","500","300","500","2.154","3.726","0.5190223919597987","true"
"7338","8","1","1.4","no-visualization","500","300","500","2.374","3.82","0.5187448322134401","true"
"7340","10","1","1.4","no-visualization","500","300","500","2.226","3.72","0.4984269771955356","true"
"7341","1","1","1.5","no-visualization","500","300","500","1","3.722","0.332439102791368","true"
"7342","2","1","1.5","no-visualization","500","300","500","1.448","3.626","0.3592878328915811","true"
"7339","9","1","1.4","no-visualization","500","300","500","2.32","3.626","0.4954232244746939","true"
"7343","3","1","1.5","no-visualization","500","300","500","1.854","3.864","0.4711186865623357","true"
"7344","4","1","1.5","no-visualization","500","300","500","1.95","3.736","0.4942459795240108","true"
"7345","5","1","1.5","no-visualization","500","300","500","2.054","3.694","0.48196905607455487","true"
"7346","6","1","1.5","no-visualization","500","300","500","2.2","3.836","0.49179490231081985","true"
"7347","7","1","1.5","no-visualization","500","300","500","2.206","3.776","0.5045116584257022","true"
"7348","8","1","1.5","no-visualization","500","300","500","2.35","3.782","0.5036167388949079","true"
"7349","9","1","1.5","no-visualization","500","300","500","2.408","3.776","0.5105289168534991","true"
"7351","1","1","1.6","no-visualization","500","300","500","1","3.452","0.34445785759366554","true"
"7350","10","1","1.5","no-visualization","500","300","500","2.536","3.784","0.5220045490506329","true"
"7352","2","1","1.6","no-visualization","500","300","500","1.46","3.642","0.372175137319275","true"
"7353","3","1","1.6","no-visualization","500","300","500","1.856","3.75","0.47453942911664143","true"
"7354","4","1","1.6","no-visualization","500","300","500","2.058","3.85","0.49485978826082067","true"
"7355","5","1","1.6","no-visualization","500","300","500","2.016","3.842","0.5118295109377172","true"
"7356","6","1","1.6","no-visualization","500","300","500","2.188","3.772","0.5239950416307525","true"
"7357","7","1","1.6","no-visualization","500","300","500","2.206","3.668","0.4817167314898678","true"
"7358","8","1","1.6","no-visualization","500","300","500","2.322","3.744","0.5058016968954091","true"
"7359","9","1","1.6","no-visualization","500","300","500","2.332","3.71","0.5119802070212992","true"
"7360","10","1","1.6","no-visualization","500","300","500","2.436","3.73","0.5159175097567602","true"
"7363","3","1","1.7","no-visualization","500","300","500","1.796","3.814","0.45861879932356286","true"
"7364","4","1","1.7","no-visualization","500","300","500","1.978","3.642","0.4955886217715991","true"
"7362","2","1","1.7","no-visualization","500","300","500","1.456","3.546","0.355448222921166","true"
"7361","1","1","1.7","no-visualization","500","300","500","1","3.518","0.35048796270236443","true"
"7365","5","1","1.7","no-visualization","500","300","500","2.13","3.728","0.5086950956466278","true"
"7366","6","1","1.7","no-visualization","500","300","500","2.198","3.654","0.5049178589169281","true"
"7367","7","1","1.7","no-visualization","500","300","500","2.22","3.8","0.5031302060658834","true"
"7368","8","1","1.7","no-visualization","500","300","500","2.434","3.782","0.5220531422514464","true"
"7369","9","1","1.7","no-visualization","500","300","500","2.458","3.806","0.5251821791329112","true"
"7370","10","1","1.7","no-visualization","500","300","500","2.414","3.638","0.5102805785485711","true"
"7373","3","1","1.8","no-visualization","500","300","500","1.858","3.692","0.4602467253176927","true"
"7371","1","1","1.8","no-visualization","500","300","500","1","3.562","0.3584811124544314","true"
"7372","2","1","1.8","no-visualization","500","300","500","1.494","3.532","0.37412981363702674","true"
"7374","4","1","1.8","no-visualization","500","300","500","2.018","3.802","0.4860687578419064","true"
"7375","5","1","1.8","no-visualization","500","300","500","2.152","3.888","0.4974635694008943","true"
"7376","6","1","1.8","no-visualization","500","300","500","2.19","3.834","0.5043470579646663","true"
"7377","7","1","1.8","no-visualization","500","300","500","2.21","3.69","0.4997953686200377","true"
"7378","8","1","1.8","no-visualization","500","300","500","2.266","3.752","0.513526923656476","true"
"7379","9","1","1.8","no-visualization","500","300","500","2.38","3.734","0.5084794012439479","true"
"7380","10","1","1.8","no-visualization","500","300","500","2.608","3.756","0.5138692774608746","true"
"7381","1","1","1.9","no-visualization","500","300","500","1","3.666","0.34513973363491296","true"
"7382","2","1","1.9","no-visualization","500","300","500","1.43","3.67","0.3760796001426383","true"
"7383","3","1","1.9","no-visualization","500","300","500","1.858","3.89","0.4528881303734126","true"
"7384","4","1","1.9","no-visualization","500","300","500","2.028","3.82","0.48431589917071155","true"
"7385","5","1","1.9","no-visualization","500","300","500","2.09","3.646","0.4902899337196284","true"
"7386","6","1","1.9","no-visualization","500","300","500","2.19","3.698","0.4872731722793817","true"
"7387","7","1","1.9","no-visualization","500","300","500","2.366","3.78","0.5093922877889996","true"
"7388","8","1","1.9","no-visualization","500","300","500","2.308","3.738","0.505340915106415","true"
"7389","9","1","1.9","no-visualization","500","300","500","2.276","3.77","0.5020318410136629","true"
"7390","10","1","1.9","no-visualization","500","300","500","2.576","3.608","0.5117595404337062","true"
"7391","1","1","2","no-visualization","500","300","500","1","3.712","0.3646837749883773","true"
"7393","3","1","2","no-visualization","500","300","500","1.856","3.63","0.441862205882353","true"
"7392","2","1","2","no-visualization","500","300","500","1.412","3.716","0.39963079645007576","true"
"7394","4","1","2","no-visualization","500","300","500","1.948","3.776","0.458872351898929","true"
"7395","5","1","2","no-visualization","500","300","500","2.038","3.79","0.48657040582726374","true"
"7396","6","1","2","no-visualization","500","300","500","2.17","3.686","0.5069107589658051","true"
"7397","7","1","2","no-visualization","500","300","500","2.186","3.718","0.5000142452587314","true"
"7398","8","1","2","no-visualization","500","300","500","2.37","3.664","0.5185251882688625","true"
"7399","9","1","2","no-visualization","500","300","500","2.412","3.718","0.5079373967481093","true"
"7400","10","1","2","no-visualization","500","300","500","2.572","3.754","0.5310281258214313","true"
"7401","1","1","0.1","no-visualization","500","300","500","1","3.682","0.4039756415640681","true"
"7402","2","1","0.1","no-visualization","500","300","500","1.306","3.54","0.37708596073090506","true"
"7403","3","1","0.1","no-visualization","500","300","500","1.544","3.68","0.40579407537898127","true"
"7404","4","1","0.1","no-visualization","500","300","500","1.782","3.57","0.373777261977753","true"
"7406","6","1","0.1","no-visualization","500","300","500","2.288","3.516","0.3575989553953821","true"
"7405","5","1","0.1","no-visualization","500","300","500","2.014","3.652","0.3717143722157347","true"
"7411","1","1","0.2","no-visualization","500","300","500","1","3.836","0.3300877976768579","true"
"7408","8","1","0.1","no-visualization","500","300","500","2.676","3.654","0.3804333319000732","true"
"7407","7","1","0.1","no-visualization","500","300","500","2.336","3.576","0.3729196237147236","true"
"7410","10","1","0.1","no-visualization","500","300","500","3.182","3.434","0.3690413594793857","true"
"7409","9","1","0.1","no-visualization","500","300","500","2.858","3.586","0.3715144234909155","true"
"7412","2","1","0.2","no-visualization","500","300","500","1.146","3.752","0.36947916496111305","true"
"7413","3","1","0.2","no-visualization","500","300","500","1.316","3.816","0.35986900512183834","true"
"7414","4","1","0.2","no-visualization","500","300","500","1.446","3.852","0.3440714515093124","true"
"7415","5","1","0.2","no-visualization","500","300","500","1.622","3.75","0.3347048737159187","true"
"7417","7","1","0.2","no-visualization","500","300","500","1.964","3.6","0.3566392359796372","true"
"7416","6","1","0.2","no-visualization","500","300","500","1.85","3.706","0.34923467933491664","true"
"7418","8","1","0.2","no-visualization","500","300","500","1.95","3.746","0.3509601807839164","true"
"7419","9","1","0.2","no-visualization","500","300","500","2.228","3.636","0.346209329310745","true"
"7420","10","1","0.2","no-visualization","500","300","500","2.37","3.716","0.35204571428571385","true"
"7421","1","1","0.3","no-visualization","500","300","500","1","3.614","0.2252439575861534","true"
"7422","2","1","0.3","no-visualization","500","300","500","1.158","3.688","0.27595134137069616","true"
"7423","3","1","0.3","no-visualization","500","300","500","1.338","3.55","0.3018739001920706","true"
"7424","4","1","0.3","no-visualization","500","300","500","1.504","3.53","0.3087978649560785","true"
"7425","5","1","0.3","no-visualization","500","300","500","1.57","3.618","0.32273995856762355","true"
"7426","6","1","0.3","no-visualization","500","300","500","1.714","3.594","0.30881652490886985","true"
"7427","7","1","0.3","no-visualization","500","300","500","1.828","3.564","0.32721510325052483","true"
"7428","8","1","0.3","no-visualization","500","300","500","1.986","3.542","0.32778979168435995","true"
"7429","9","1","0.3","no-visualization","500","300","500","2.156","3.68","0.3246851573855649","true"
"7431","1","1","0.4","no-visualization","500","300","500","1","3.562","0.22408761894579263","true"
"7432","2","1","0.4","no-visualization","500","300","500","1.206","3.726","0.32629572440752486","true"
"7433","3","1","0.4","no-visualization","500","300","500","1.41","3.752","0.366284394194706","true"
"7430","10","1","0.3","no-visualization","500","300","500","2.242","3.692","0.33156908965500553","true"
"7434","4","1","0.4","no-visualization","500","300","500","1.562","3.6","0.3687826751870661","true"
"7435","5","1","0.4","no-visualization","500","300","500","1.752","3.65","0.402133050878953","true"
"7436","6","1","0.4","no-visualization","500","300","500","1.788","3.638","0.3782889607520899","true"
"7437","7","1","0.4","no-visualization","500","300","500","1.99","3.578","0.4160828521215168","true"
"7438","8","1","0.4","no-visualization","500","300","500","2.186","3.75","0.410516550590813","true"
"7440","10","1","0.4","no-visualization","500","300","500","2.334","3.62","0.3992230979321108","true"
"7442","2","1","0.5","no-visualization","500","300","500","1.352","3.8","0.4286624783362218","true"
"7441","1","1","0.5","no-visualization","500","300","500","1","3.648","0.2455159703986633","true"
"7439","9","1","0.4","no-visualization","500","300","500","2.074","3.44","0.3789336081579517","true"
"7443","3","1","0.5","no-visualization","500","300","500","1.468","3.72","0.4292309911685025","true"
"7444","4","1","0.5","no-visualization","500","300","500","1.576","3.718","0.43891331672306744","true"
"7446","6","1","0.5","no-visualization","500","300","500","1.852","3.768","0.45374128355445886","true"
"7445","5","1","0.5","no-visualization","500","300","500","1.672","3.674","0.43016103424812907","true"
"7447","7","1","0.5","no-visualization","500","300","500","1.924","3.748","0.4511912797323626","true"
"7448","8","1","0.5","no-visualization","500","300","500","2.142","3.764","0.47207448601280766","true"
"7451","1","1","0.6","no-visualization","500","300","500","1","3.484","0.2616698792260776","true"
"7450","10","1","0.5","no-visualization","500","300","500","2.216","3.576","0.4687430683918668","true"
"7449","9","1","0.5","no-visualization","500","300","500","2.192","3.718","0.47398722871115034","true"
"7452","2","1","0.6","no-visualization","500","300","500","1.472","3.81","0.4431857768417804","true"
"7453","3","1","0.6","no-visualization","500","300","500","1.554","3.832","0.45786345239230936","true"
"7454","4","1","0.6","no-visualization","500","300","500","1.686","3.786","0.47481204457484494","true"
"7455","5","1","0.6","no-visualization","500","300","500","1.816","3.698","0.47340919760062566","true"
"7456","6","1","0.6","no-visualization","500","300","500","1.816","3.684","0.4522030000136735","true"
"7457","7","1","0.6","no-visualization","500","300","500","1.996","3.822","0.4928738292651049","true"
"7458","8","1","0.6","no-visualization","500","300","500","2.09","3.644","0.47150563818339924","true"
"7459","9","1","0.6","no-visualization","500","300","500","2.164","3.608","0.4842682385297446","true"
"7461","1","1","0.7","no-visualization","500","300","500","1","3.61","0.2599126345877581","true"
"7460","10","1","0.6","no-visualization","500","300","500","2.35","3.844","0.5064271622415325","true"
"7463","3","1","0.7","no-visualization","500","300","500","1.588","3.686","0.44891699955614744","true"
"7464","4","1","0.7","no-visualization","500","300","500","1.678","3.664","0.4559086807147657","true"
"7462","2","1","0.7","no-visualization","500","300","500","1.506","3.748","0.42116442236511237","true"
"7465","5","1","0.7","no-visualization","500","300","500","1.792","3.714","0.4654733434114388","true"
"7466","6","1","0.7","no-visualization","500","300","500","1.892","3.752","0.47064405160057377","true"
"7468","8","1","0.7","no-visualization","500","300","500","2.082","3.562","0.4782958877163137","true"
"7467","7","1","0.7","no-visualization","500","300","500","1.924","3.692","0.47361923473648004","true"
"7471","1","1","0.8","no-visualization","500","300","500","1","3.616","0.2805073679738737","true"
"7470","10","1","0.7","no-visualization","500","300","500","2.308","3.57","0.4868202490292448","true"
"7469","9","1","0.7","no-visualization","500","300","500","2.172","3.648","0.474776970611197","true"
"7472","2","1","0.8","no-visualization","500","300","500","1.442","3.794","0.3924010742897083","true"
"7473","3","1","0.8","no-visualization","500","300","500","1.644","3.662","0.4491398704902863","true"
"7475","5","1","0.8","no-visualization","500","300","500","1.88","3.698","0.43824950955460307","true"
"7474","4","1","0.8","no-visualization","500","300","500","1.774","3.714","0.4503923835103957","true"
"7477","7","1","0.8","no-visualization","500","300","500","2.084","3.58","0.4606356768462239","true"
"7476","6","1","0.8","no-visualization","500","300","500","1.914","3.612","0.47064727523842426","true"
"7478","8","1","0.8","no-visualization","500","300","500","2.194","3.568","0.4819453826980367","true"
"7479","9","1","0.8","no-visualization","500","300","500","2.214","3.478","0.4747879930394431","true"
"7480","10","1","0.8","no-visualization","500","300","500","2.306","3.58","0.4770670258050554","true"
"7481","1","1","0.9","no-visualization","500","300","500","1","3.538","0.2841777518100448","true"
"7482","2","1","0.9","no-visualization","500","300","500","1.43","3.67","0.35621512873351624","true"
"7483","3","1","0.9","no-visualization","500","300","500","1.666","3.774","0.42927422237044466","true"
"7484","4","1","0.9","no-visualization","500","300","500","1.864","3.702","0.45655611900829923","true"
"7486","6","1","0.9","no-visualization","500","300","500","1.978","3.75","0.4490030753487085","true"
"7485","5","1","0.9","no-visualization","500","300","500","1.844","3.748","0.449675435231173","true"
"7487","7","1","0.9","no-visualization","500","300","500","1.944","3.696","0.4417079021587562","true"
"7488","8","1","0.9","no-visualization","500","300","500","2.016","3.63","0.46459265856349136","true"
"7489","9","1","0.9","no-visualization","500","300","500","2.32","3.788","0.4786378285944571","true"
"7490","10","1","0.9","no-visualization","500","300","500","2.212","3.586","0.47330276590175346","true"
"7491","1","1","1","no-visualization","500","300","500","1","3.544","0.3180415929999098","true"
"7492","2","1","1","no-visualization","500","300","500","1.43","3.676","0.3806708146673306","true"
"7493","3","1","1","no-visualization","500","300","500","1.618","3.646","0.4296592760851317","true"
"7494","4","1","1","no-visualization","500","300","500","1.826","3.764","0.46147419880499735","true"
"7495","5","1","1","no-visualization","500","300","500","1.856","3.742","0.46502837931375435","true"
"7496","6","1","1","no-visualization","500","300","500","2.006","3.734","0.4687218741487333","true"
"7497","7","1","1","no-visualization","500","300","500","2.098","3.64","0.4817822825219474","true"
"7498","8","1","1","no-visualization","500","300","500","2.138","3.654","0.47456019863701215","true"
"7500","10","1","1","no-visualization","500","300","500","2.356","3.7","0.4860348352896636","true"
"7499","9","1","1","no-visualization","500","300","500","2.246","3.736","0.4692470739826052","true"
"7501","1","1","1.1","no-visualization","500","300","500","1","3.486","0.3123234994290685","true"
"7502","2","1","1.1","no-visualization","500","300","500","1.44","3.636","0.38789675269856094","true"
"7503","3","1","1.1","no-visualization","500","300","500","1.656","3.664","0.43699686112977326","true"
"7505","5","1","1.1","no-visualization","500","300","500","1.918","3.634","0.4655156518594759","true"
"7504","4","1","1.1","no-visualization","500","300","500","1.85","3.588","0.4648341774758084","true"
"7506","6","1","1.1","no-visualization","500","300","500","1.996","3.736","0.4680002515241815","true"
"7507","7","1","1.1","no-visualization","500","300","500","2.02","3.656","0.46113573363608845","true"
"7509","9","1","1.1","no-visualization","500","300","500","2.228","3.626","0.46100272690956023","true"
"7508","8","1","1.1","no-visualization","500","300","500","2.128","3.718","0.4683201919223019","true"
"7512","2","1","1.2","no-visualization","500","300","500","1.468","3.54","0.3835753279762563","true"
"7511","1","1","1.2","no-visualization","500","300","500","1","3.548","0.3264535046883751","true"
"7514","4","1","1.2","no-visualization","500","300","500","1.864","3.628","0.4424800965278006","true"
"7510","10","1","1.1","no-visualization","500","300","500","2.294","3.592","0.4737865600036465","true"
"7513","3","1","1.2","no-visualization","500","300","500","1.714","3.686","0.432974899948691","true"
"7515","5","1","1.2","no-visualization","500","300","500","1.862","3.706","0.4690715023054157","true"
"7516","6","1","1.2","no-visualization","500","300","500","2.08","3.682","0.46003511486471965","true"
"7517","7","1","1.2","no-visualization","500","300","500","2.186","3.61","0.48663610169491506","true"
"7518","8","1","1.2","no-visualization","500","300","500","2.148","3.664","0.4774457725227401","true"
"7520","10","1","1.2","no-visualization","500","300","500","2.14","3.696","0.4585435391547923","true"
"7519","9","1","1.2","no-visualization","500","300","500","2.242","3.774","0.4821934443610017","true"
"7522","2","1","1.3","no-visualization","500","300","500","1.48","3.44","0.38553462341392586","true"
"7521","1","1","1.3","no-visualization","500","300","500","1","3.474","0.3447271102044395","true"
"7523","3","1","1.3","no-visualization","500","300","500","1.704","3.73","0.4465378583137653","true"
"7524","4","1","1.3","no-visualization","500","300","500","1.824","3.776","0.452256561528851","true"
"7525","5","1","1.3","no-visualization","500","300","500","1.934","3.8","0.4701156152788478","true"
"7527","7","1","1.3","no-visualization","500","300","500","2.244","3.7","0.49427836690852","true"
"7526","6","1","1.3","no-visualization","500","300","500","2.134","3.656","0.47789500232935433","true"
"7529","9","1","1.3","no-visualization","500","300","500","2.386","3.666","0.49160701497395837","true"
"7528","8","1","1.3","no-visualization","500","300","500","2.176","3.74","0.4758612752481363","true"
"7531","1","1","1.4","no-visualization","500","300","500","1","3.438","0.3530267675147703","true"
"7530","10","1","1.3","no-visualization","500","300","500","2.246","3.71","0.48196595078991056","true"
"7532","2","1","1.4","no-visualization","500","300","500","1.492","3.608","0.3627421617592768","true"
"7534","4","1","1.4","no-visualization","500","300","500","1.884","3.844","0.49387027202774436","true"
"7533","3","1","1.4","no-visualization","500","300","500","1.854","3.728","0.4784464247509371","true"
"7535","5","1","1.4","no-visualization","500","300","500","1.99","3.752","0.49364457755245655","true"
"7538","8","1","1.4","no-visualization","500","300","500","2.32","3.828","0.5121483694347048","true"
"7536","6","1","1.4","no-visualization","500","300","500","2.088","3.682","0.49311348931688265","true"
"7537","7","1","1.4","no-visualization","500","300","500","2.188","3.734","0.49893939423982525","true"
"7540","10","1","1.4","no-visualization","500","300","500","2.46","3.766","0.5149474122268353","true"
"7539","9","1","1.4","no-visualization","500","300","500","2.256","3.73","0.5171496782149599","true"
"7541","1","1","1.5","no-visualization","500","300","500","1","3.63","0.3601530510632402","true"
"7543","3","1","1.5","no-visualization","500","300","500","1.852","3.776","0.4651485788892236","true"
"7542","2","1","1.5","no-visualization","500","300","500","1.47","3.634","0.3515926705916711","true"
"7544","4","1","1.5","no-visualization","500","300","500","1.894","3.68","0.4729072488644212","true"
"7547","7","1","1.5","no-visualization","500","300","500","2.186","3.666","0.509303659386878","true"
"7545","5","1","1.5","no-visualization","500","300","500","2.09","3.662","0.4976118928521338","true"
"7546","6","1","1.5","no-visualization","500","300","500","2.102","3.676","0.501258877661097","true"
"7548","8","1","1.5","no-visualization","500","300","500","2.242","3.742","0.4978214458108263","true"
"7549","9","1","1.5","no-visualization","500","300","500","2.38","3.742","0.5037655054009585","true"
"7550","10","1","1.5","no-visualization","500","300","500","2.486","3.694","0.521483691529709","true"
"7552","2","1","1.6","no-visualization","500","300","500","1.45","3.39","0.37996418111603597","true"
"7551","1","1","1.6","no-visualization","500","300","500","1","3.522","0.3317709660387227","true"
"7553","3","1","1.6","no-visualization","500","300","500","1.866","3.656","0.48673450232952153","true"
"7554","4","1","1.6","no-visualization","500","300","500","1.938","3.822","0.4897677306138667","true"
"7555","5","1","1.6","no-visualization","500","300","500","2.062","3.678","0.4868266835151778","true"
"7557","7","1","1.6","no-visualization","500","300","500","2.22","3.654","0.4979125967023519","true"
"7556","6","1","1.6","no-visualization","500","300","500","2.13","3.722","0.5090245699108817","true"
"7559","9","1","1.6","no-visualization","500","300","500","2.416","3.77","0.501966559393035","true"
"7558","8","1","1.6","no-visualization","500","300","500","2.376","3.646","0.510394566119214","true"
"7561","1","1","1.7","no-visualization","500","300","500","1","3.622","0.35617254935638687","true"
"7560","10","1","1.6","no-visualization","500","300","500","2.448","3.572","0.497118194974601","true"
"7562","2","1","1.7","no-visualization","500","300","500","1.466","3.626","0.37661582364138174","true"
"7563","3","1","1.7","no-visualization","500","300","500","1.794","3.572","0.4636706514702712","true"
"7564","4","1","1.7","no-visualization","500","300","500","1.922","3.718","0.48474865553476953","true"
"7566","6","1","1.7","no-visualization","500","300","500","2.196","3.794","0.5013171423114422","true"
"7565","5","1","1.7","no-visualization","500","300","500","2.094","3.804","0.5069481498593896","true"
"7567","7","1","1.7","no-visualization","500","300","500","2.18","3.782","0.4952309440143727","true"
"7568","8","1","1.7","no-visualization","500","300","500","2.258","3.742","0.5126557866184451","true"
"7569","9","1","1.7","no-visualization","500","300","500","2.416","3.77","0.5363131825100113","true"
"7570","10","1","1.7","no-visualization","500","300","500","2.532","3.734","0.5006444846935503","true"
"7571","1","1","1.8","no-visualization","500","300","500","1","3.532","0.3398178947466766","true"
"7572","2","1","1.8","no-visualization","500","300","500","1.43","3.646","0.3671977280271453","true"
"7573","3","1","1.8","no-visualization","500","300","500","1.85","3.784","0.44487849720815015","true"
"7575","5","1","1.8","no-visualization","500","300","500","2.114","3.752","0.48388296586426316","true"
"7576","6","1","1.8","no-visualization","500","300","500","2.098","3.756","0.4888412584912404","true"
"7574","4","1","1.8","no-visualization","500","300","500","1.982","3.832","0.47265002109652277","true"
"7577","7","1","1.8","no-visualization","500","300","500","2.272","3.706","0.5148041468042766","true"
"7578","8","1","1.8","no-visualization","500","300","500","2.338","3.6","0.5110093554422869","true"
"7580","10","1","1.8","no-visualization","500","300","500","2.426","3.816","0.49764888983957206","true"
"7579","9","1","1.8","no-visualization","500","300","500","2.408","3.778","0.5109641423332635","true"
"7581","1","1","1.9","no-visualization","500","300","500","1","3.446","0.3614742449138812","true"
"7582","2","1","1.9","no-visualization","500","300","500","1.484","3.746","0.3709933683264146","true"
