"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/25/2024 22:08:12:429 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"5711","1","1","1","no-visualization","500","300","500","1","3.65","0.3161008863244305","true"
"5714","4","1","1","no-visualization","500","300","500","1.826","3.686","0.43471536802521715","true"
"5715","5","1","1","no-visualization","500","300","500","1.824","3.706","0.46972246976448123","true"
"5712","2","1","1","no-visualization","500","300","500","1.448","3.69","0.3760219966159056","true"
"5713","3","1","1","no-visualization","500","300","500","1.71","3.764","0.44746329246021405","true"
"5717","7","1","1","no-visualization","500","300","500","2.054","3.734","0.4786074646074646","true"
"5716","6","1","1","no-visualization","500","300","500","1.926","3.586","0.4640909822866344","true"
"5718","8","1","1","no-visualization","500","300","500","2.24","3.656","0.4786371522919349","true"
"5721","1","1","1.25","no-visualization","500","300","500","1","3.604","0.30995788353871023","true"
"5719","9","1","1","no-visualization","500","300","500","2.212","3.62","0.49272865136223404","true"
"5720","10","1","1","no-visualization","500","300","500","2.438","3.648","0.47931269001238574","true"
"5724","4","1","1.25","no-visualization","500","300","500","1.778","3.71","0.44452101042695064","true"
"5723","3","1","1.25","no-visualization","500","300","500","1.734","3.582","0.4357071315138308","true"
"5722","2","1","1.25","no-visualization","500","300","500","1.444","3.724","0.3878960889349697","true"
"5725","5","1","1.25","no-visualization","500","300","500","1.932","3.812","0.4659410342652932","true"
"5726","6","1","1.25","no-visualization","500","300","500","1.974","3.75","0.4518730089881686","true"
"5727","7","1","1.25","no-visualization","500","300","500","2.082","3.748","0.475746350483781","true"
"5728","8","1","1.25","no-visualization","500","300","500","2.124","3.7","0.47457942617214816","true"
"5729","9","1","1.25","no-visualization","500","300","500","2.438","3.764","0.5052314013605442","true"
"5731","1","1","1.5","no-visualization","500","300","500","1","3.724","0.3363627789698267","true"
"5730","10","1","1.25","no-visualization","500","300","500","2.37","3.696","0.5073389574135788","true"
"5733","3","1","1.5","no-visualization","500","300","500","1.834","3.722","0.4806713873483006","true"
"5732","2","1","1.5","no-visualization","500","300","500","1.454","3.664","0.36348933558385754","true"
"5734","4","1","1.5","no-visualization","500","300","500","1.92","3.784","0.47445817430360815","true"
"5736","6","1","1.5","no-visualization","500","300","500","1.98","3.652","0.4910370530316116","true"
"5735","5","1","1.5","no-visualization","500","300","500","2.018","3.916","0.4930294740981887","true"
"5738","8","1","1.5","no-visualization","500","300","500","2.256","3.86","0.5103747954173488","true"
"5737","7","1","1.5","no-visualization","500","300","500","2.3","3.644","0.5040148006029879","true"
"5740","10","1","1.5","no-visualization","500","300","500","2.412","3.82","0.5079900969951839","true"
"5739","9","1","1.5","no-visualization","500","300","500","2.516","3.556","0.493663538942727","true"
"5742","2","1","1.75","no-visualization","500","300","500","1.462","3.556","0.3492939704625898","true"
"5741","1","1","1.75","no-visualization","500","300","500","1","3.524","0.3500180867734486","true"
"5743","3","1","1.75","no-visualization","500","300","500","1.886","3.772","0.4555899338534602","true"
"5745","5","1","1.75","no-visualization","500","300","500","2.004","3.844","0.47200716657750547","true"
"5744","4","1","1.75","no-visualization","500","300","500","1.982","3.91","0.4929200025647055","true"
"5746","6","1","1.75","no-visualization","500","300","500","2.2","3.868","0.47966844484629256","true"
"5747","7","1","1.75","no-visualization","500","300","500","2.252","3.786","0.5102033072943084","true"
"5749","9","1","1.75","no-visualization","500","300","500","2.472","3.776","0.5099422375879012","true"
"5748","8","1","1.75","no-visualization","500","300","500","2.352","3.812","0.5109037402696034","true"
"5752","2","1","2","no-visualization","500","300","500","1.46","3.49","0.4085828462364306","true"
"5751","1","1","2","no-visualization","500","300","500","1","3.516","0.38808271298593866","true"
"5750","10","1","1.75","no-visualization","500","300","500","2.52","3.772","0.5188342364259649","true"
"5753","3","1","2","no-visualization","500","300","500","1.916","3.746","0.4633925464422746","true"
"5755","5","1","2","no-visualization","500","300","500","2.174","3.72","0.5078688181421716","true"
"5756","6","1","2","no-visualization","500","300","500","2.146","3.782","0.5203389325610255","true"
"5754","4","1","2","no-visualization","500","300","500","2.002","3.704","0.49653138057654167","true"
"5757","7","1","2","no-visualization","500","300","500","2.168","3.64","0.4900160451379706","true"
"5758","8","1","2","no-visualization","500","300","500","2.312","3.726","0.5127241716643275","true"
"5759","9","1","2","no-visualization","500","300","500","2.492","3.734","0.5088871244247946","true"
"5760","10","1","2","no-visualization","500","300","500","2.458","3.618","0.5210837070880668","true"
"5761","1","1","0.25","no-visualization","500","300","500","1","3.702","0.2521822786412993","true"
"5762","2","1","0.25","no-visualization","500","300","500","1.18","3.688","0.28619098143236016","true"
"5763","3","1","0.25","no-visualization","500","300","500","1.298","3.65","0.29377425840358407","true"
"5764","4","1","0.25","no-visualization","500","300","500","1.44","3.634","0.3061108029300899","true"
"5765","5","1","0.25","no-visualization","500","300","500","1.576","3.544","0.30746594404570066","true"
"5766","6","1","0.25","no-visualization","500","300","500","1.706","3.706","0.31270406217920527","true"
"5767","7","1","0.25","no-visualization","500","300","500","1.856","3.548","0.3139530367362008","true"
"5769","9","1","0.25","no-visualization","500","300","500","2.168","3.65","0.3062315027951331","true"
"5768","8","1","0.25","no-visualization","500","300","500","2.06","3.51","0.3100678882547309","true"
"5771","1","1","0.5","no-visualization","500","300","500","1","3.584","0.24820282583485195","true"
"5772","2","1","0.5","no-visualization","500","300","500","1.336","3.85","0.40928049965301866","true"
"5770","10","1","0.25","no-visualization","500","300","500","2.21","3.664","0.31573062261753493","true"
"5773","3","1","0.5","no-visualization","500","300","500","1.536","3.718","0.4488827834617004","true"
"5774","4","1","0.5","no-visualization","500","300","500","1.6","3.79","0.4400341770341774","true"
"5775","5","1","0.5","no-visualization","500","300","500","1.756","3.768","0.4599317933510228","true"
"5776","6","1","0.5","no-visualization","500","300","500","1.884","3.714","0.4715749711419818","true"
"5778","8","1","0.5","no-visualization","500","300","500","2.22","3.74","0.4699301799020215","true"
"5780","10","1","0.5","no-visualization","500","300","500","2.19","3.744","0.4484207890307484","true"
"5779","9","1","0.5","no-visualization","500","300","500","2.124","3.722","0.46645201462258473","true"
"5777","7","1","0.5","no-visualization","500","300","500","2.036","3.708","0.459073396065013","true"
"5781","1","1","0.75","no-visualization","500","300","500","1","3.626","0.2548177931631326","true"
"5782","2","1","0.75","no-visualization","500","300","500","1.462","3.608","0.4098204699795195","true"
"5783","3","1","0.75","no-visualization","500","300","500","1.624","3.668","0.4223630893873051","true"
"5784","4","1","0.75","no-visualization","500","300","500","1.71","3.682","0.4537689669364796","true"
"5787","7","1","0.75","no-visualization","500","300","500","2.042","3.72","0.46501839771763454","true"
"5785","5","1","0.75","no-visualization","500","300","500","1.764","3.572","0.4521183419533767","true"
"5786","6","1","0.75","no-visualization","500","300","500","1.864","3.56","0.4536868563558395","true"
"5789","9","1","0.75","no-visualization","500","300","500","2.294","3.62","0.47024086164043","true"
"5788","8","1","0.75","no-visualization","500","300","500","2.128","3.688","0.45717055672623746","true"
"5790","10","1","0.75","no-visualization","500","300","500","2.232","3.606","0.47208405260994635","true"
"5791","1","1","1","no-visualization","500","300","500","1","3.722","0.33743366048709555","true"
"5792","2","1","1","no-visualization","500","300","500","1.48","3.552","0.39302254868466024","true"
"5793","3","1","1","no-visualization","500","300","500","1.694","3.628","0.44284730087805874","true"
"5794","4","1","1","no-visualization","500","300","500","1.79","3.734","0.460214596619091","true"
"5795","5","1","1","no-visualization","500","300","500","1.834","3.764","0.45921649484536065","true"
"5796","6","1","1","no-visualization","500","300","500","1.96","3.738","0.4640946319578485","true"
"5797","7","1","1","no-visualization","500","300","500","2.038","3.664","0.48152559169258297","true"
"5798","8","1","1","no-visualization","500","300","500","2.174","3.662","0.49061520083619575","true"
"5800","10","1","1","no-visualization","500","300","500","2.252","3.674","0.48085442661913247","true"
"5799","9","1","1","no-visualization","500","300","500","2.182","3.764","0.45665262499348314","true"
"5801","1","1","1.25","no-visualization","500","300","500","1","3.67","0.3333662839263211","true"
"5802","2","1","1.25","no-visualization","500","300","500","1.45","3.548","0.3595736908106427","true"
"5804","4","1","1.25","no-visualization","500","300","500","1.816","3.668","0.45611979582456424","true"
"5803","3","1","1.25","no-visualization","500","300","500","1.738","3.738","0.4497111603598053","true"
"5807","7","1","1.25","no-visualization","500","300","500","2.042","3.67","0.46114094888920204","true"
"5806","6","1","1.25","no-visualization","500","300","500","2.004","3.654","0.46536421439633385","true"
"5805","5","1","1.25","no-visualization","500","300","500","1.83","3.702","0.4742013880664186","true"
"5808","8","1","1.25","no-visualization","500","300","500","2.24","3.664","0.48669400278939984","true"
"5809","9","1","1.25","no-visualization","500","300","500","2.356","3.596","0.48108177882927977","true"
"5811","1","1","1.5","no-visualization","500","300","500","1","3.778","0.3303381155308468","true"
"5810","10","1","1.25","no-visualization","500","300","500","2.622","3.72","0.48688538985616986","true"
"5812","2","1","1.5","no-visualization","500","300","500","1.436","3.602","0.3573092003389136","true"
"5814","4","1","1.5","no-visualization","500","300","500","1.972","3.69","0.486376371964394","true"
"5813","3","1","1.5","no-visualization","500","300","500","1.848","3.696","0.48823494015021923","true"
"5816","6","1","1.5","no-visualization","500","300","500","2.158","3.78","0.5029640718562876","true"
"5815","5","1","1.5","no-visualization","500","300","500","1.96","3.76","0.47235623172437163","true"
"5817","7","1","1.5","no-visualization","500","300","500","2.27","3.746","0.5161647483847062","true"
"5818","8","1","1.5","no-visualization","500","300","500","2.334","3.712","0.48602552988806896","true"
"5819","9","1","1.5","no-visualization","500","300","500","2.362","3.578","0.5146382676117728","true"
"5820","10","1","1.5","no-visualization","500","300","500","2.39","3.708","0.5073706048953466","true"
"5822","2","1","1.75","no-visualization","500","300","500","1.442","3.636","0.36918968464974045","true"
"5821","1","1","1.75","no-visualization","500","300","500","1","3.562","0.33942891737394204","true"
"5823","3","1","1.75","no-visualization","500","300","500","1.82","3.774","0.46649636776390463","true"
"5824","4","1","1.75","no-visualization","500","300","500","1.95","3.752","0.47184729546730647","true"
"5825","5","1","1.75","no-visualization","500","300","500","1.984","3.752","0.4840121444809291","true"
"5827","7","1","1.75","no-visualization","500","300","500","2.3","3.728","0.5122990141748817","true"
"5826","6","1","1.75","no-visualization","500","300","500","2.09","3.782","0.4864687962855969","true"
"5828","8","1","1.75","no-visualization","500","300","500","2.29","3.664","0.512468603095286","true"
"5829","9","1","1.75","no-visualization","500","300","500","2.38","3.842","0.5041182001192125","true"
"5830","10","1","1.75","no-visualization","500","300","500","2.416","3.732","0.5172860715767749","true"
"5831","1","1","2","no-visualization","500","300","500","1","3.626","0.4022857623453084","true"
"5833","3","1","2","no-visualization","500","300","500","1.852","3.724","0.44791470175179215","true"
"5832","2","1","2","no-visualization","500","300","500","1.502","3.718","0.4192429188819451","true"
"5835","5","1","2","no-visualization","500","300","500","2.08","3.74","0.49400519763591405","true"
"5834","4","1","2","no-visualization","500","300","500","2.012","3.802","0.48626701298701314","true"
"5836","6","1","2","no-visualization","500","300","500","2.158","3.56","0.5112588703531206","true"
"5837","7","1","2","no-visualization","500","300","500","2.42","3.708","0.5000319311663483","true"
"5838","8","1","2","no-visualization","500","300","500","2.292","3.606","0.5165418459048509","true"
"5839","9","1","2","no-visualization","500","300","500","2.412","3.706","0.5334498761569538","true"
"5840","10","1","2","no-visualization","500","300","500","2.458","3.776","0.5149781743428241","true"
"5842","2","1","0.25","no-visualization","500","300","500","1.126","3.676","0.2671558811026457","true"
"5841","1","1","0.25","no-visualization","500","300","500","1","3.692","0.2570231744921637","true"
"5843","3","1","0.25","no-visualization","500","300","500","1.306","3.626","0.29125869484235845","true"
"5845","5","1","0.25","no-visualization","500","300","500","1.494","3.85","0.2983336770468138","true"
"5844","4","1","0.25","no-visualization","500","300","500","1.46","3.546","0.2924270053941187","true"
"5846","6","1","0.25","no-visualization","500","300","500","1.724","3.612","0.3097442608568505","true"
"5847","7","1","0.25","no-visualization","500","300","500","1.834","3.62","0.3090630997382957","true"
"5848","8","1","0.25","no-visualization","500","300","500","2","3.654","0.3194841829389835","true"
"5849","9","1","0.25","no-visualization","500","300","500","2.276","3.69","0.322395629238885","true"
"5851","1","1","0.5","no-visualization","500","300","500","1","3.526","0.25893162083061183","true"
"5852","2","1","0.5","no-visualization","500","300","500","1.262","3.694","0.38926526526526517","true"
"5850","10","1","0.25","no-visualization","500","300","500","2.274","3.522","0.31439051918735894","true"
"5853","3","1","0.5","no-visualization","500","300","500","1.43","3.752","0.4145102466383836","true"
"5854","4","1","0.5","no-visualization","500","300","500","1.566","3.736","0.44163122676579936","true"
"5855","5","1","0.5","no-visualization","500","300","500","1.676","3.704","0.4432531343283585","true"
"5856","6","1","0.5","no-visualization","500","300","500","1.844","3.738","0.44579383198545064","true"
"5857","7","1","0.5","no-visualization","500","300","500","2.088","3.832","0.46827416909143027","true"
"5858","8","1","0.5","no-visualization","500","300","500","1.972","3.592","0.481689303433221","true"
"5859","9","1","0.5","no-visualization","500","300","500","2.098","3.788","0.4709241704202653","true"
"5861","1","1","0.75","no-visualization","500","300","500","1","3.596","0.2682408745824477","true"
"5862","2","1","0.75","no-visualization","500","300","500","1.416","3.584","0.38708348757434424","true"
"5860","10","1","0.5","no-visualization","500","300","500","2.244","3.712","0.4668338287163637","true"
"5863","3","1","0.75","no-visualization","500","300","500","1.576","3.722","0.4337512175324679","true"
"5864","4","1","0.75","no-visualization","500","300","500","1.7","3.624","0.4356590762974154","true"
"5865","5","1","0.75","no-visualization","500","300","500","1.812","3.632","0.4345954566466356","true"
"5867","7","1","0.75","no-visualization","500","300","500","1.974","3.698","0.4678836581799543","true"
"5866","6","1","0.75","no-visualization","500","300","500","1.988","3.622","0.4554796183283325","true"
"5868","8","1","0.75","no-visualization","500","300","500","2.108","3.618","0.48000419093504093","true"
"5869","9","1","0.75","no-visualization","500","300","500","2.28","3.662","0.46908794373744117","true"
"5872","2","1","1","no-visualization","500","300","500","1.456","3.484","0.3748546033320933","true"
"5870","10","1","0.75","no-visualization","500","300","500","2.33","3.718","0.4555382094638876","true"
"5871","1","1","1","no-visualization","500","300","500","1","3.548","0.32605750557954827","true"
"5873","3","1","1","no-visualization","500","300","500","1.672","3.69","0.4423413946200046","true"
"5874","4","1","1","no-visualization","500","300","500","1.786","3.856","0.43693235501055383","true"
"5875","5","1","1","no-visualization","500","300","500","1.916","3.628","0.4637026956019127","true"
"5876","6","1","1","no-visualization","500","300","500","1.916","3.628","0.46904369434665605","true"
"5877","7","1","1","no-visualization","500","300","500","1.996","3.686","0.4740488938053099","true"
"5878","8","1","1","no-visualization","500","300","500","2.17","3.644","0.47341724079986597","true"
"5880","10","1","1","no-visualization","500","300","500","2.236","3.624","0.4706457581456819","true"
"5881","1","1","1.25","no-visualization","500","300","500","1","3.514","0.3336540534375088","true"
"5879","9","1","1","no-visualization","500","300","500","2.164","3.642","0.46746168410563055","true"
"5882","2","1","1.25","no-visualization","500","300","500","1.476","3.622","0.36608998492520595","true"
"5883","3","1","1.25","no-visualization","500","300","500","1.7","3.638","0.4555221899042972","true"
"5884","4","1","1.25","no-visualization","500","300","500","1.734","3.738","0.457366064460519","true"
"5885","5","1","1.25","no-visualization","500","300","500","1.844","3.876","0.44146263215457515","true"
"5886","6","1","1.25","no-visualization","500","300","500","2.04","3.596","0.47713908575241865","true"
"5888","8","1","1.25","no-visualization","500","300","500","2.14","3.666","0.47544854344068127","true"
"5887","7","1","1.25","no-visualization","500","300","500","2.102","3.732","0.48760952735775104","true"
"5890","10","1","1.25","no-visualization","500","300","500","2.368","3.706","0.49419938163731647","true"
"5889","9","1","1.25","no-visualization","500","300","500","2.308","3.564","0.4951632105142042","true"
"5891","1","1","1.5","no-visualization","500","300","500","1","3.69","0.3546992308069178","true"
"5893","3","1","1.5","no-visualization","500","300","500","1.85","3.772","0.4616497349638969","true"
"5892","2","1","1.5","no-visualization","500","300","500","1.438","3.642","0.3677087403112988","true"
"5894","4","1","1.5","no-visualization","500","300","500","1.964","3.698","0.4817384966037055","true"
"5895","5","1","1.5","no-visualization","500","300","500","2.036","3.77","0.5047695249955522","true"
"5896","6","1","1.5","no-visualization","500","300","500","2.162","3.754","0.5193119414337327","true"
"5897","7","1","1.5","no-visualization","500","300","500","2.172","3.864","0.5048842255024008","true"
"5898","8","1","1.5","no-visualization","500","300","500","2.29","3.678","0.5019995210269184","true"
"5899","9","1","1.5","no-visualization","500","300","500","2.392","3.62","0.5144219955968317","true"
"5900","10","1","1.5","no-visualization","500","300","500","2.342","3.646","0.5048291757400658","true"
"5901","1","1","1.75","no-visualization","500","300","500","1","3.566","0.36095765991768775","true"
"5902","2","1","1.75","no-visualization","500","300","500","1.424","3.574","0.36793716672591525","true"
"5903","3","1","1.75","no-visualization","500","300","500","1.898","3.854","0.48574050420168063","true"
"5905","5","1","1.75","no-visualization","500","300","500","1.986","3.922","0.4842890614064363","true"
"5904","4","1","1.75","no-visualization","500","300","500","1.906","3.754","0.4595387947641914","true"
"5907","7","1","1.75","no-visualization","500","300","500","2.212","3.778","0.5107770634947919","true"
"5906","6","1","1.75","no-visualization","500","300","500","2.114","3.786","0.4976316359696641","true"
"5910","10","1","1.75","no-visualization","500","300","500","2.456","3.696","0.5194930158690462","true"
"5908","8","1","1.75","no-visualization","500","300","500","2.416","3.736","0.518608622307756","true"
"5909","9","1","1.75","no-visualization","500","300","500","2.46","3.606","0.5167916163722156","true"
"5911","1","1","2","no-visualization","500","300","500","1","3.474","0.3626113982558802","true"
"5912","2","1","2","no-visualization","500","300","500","1.464","3.64","0.4133338718846304","true"
"5913","3","1","2","no-visualization","500","300","500","1.806","3.79","0.4515867036011079","true"
"5914","4","1","2","no-visualization","500","300","500","1.97","3.878","0.4661711270836517","true"
"5916","6","1","2","no-visualization","500","300","500","2.142","3.734","0.5059440856560161","true"
"5915","5","1","2","no-visualization","500","300","500","2.106","3.804","0.48235926993275724","true"
"5917","7","1","2","no-visualization","500","300","500","2.274","3.76","0.5080306820076703","true"
"5919","9","1","2","no-visualization","500","300","500","2.448","3.704","0.5192222972972974","true"
"5918","8","1","2","no-visualization","500","300","500","2.47","3.664","0.5260798276023606","true"
"5920","10","1","2","no-visualization","500","300","500","2.422","3.704","0.5240219147946016","true"
"5921","1","1","0.25","no-visualization","500","300","500","1","3.704","0.23820914868180962","true"
"5922","2","1","0.25","no-visualization","500","300","500","1.166","3.618","0.2840735713316138","true"
"5923","3","1","0.25","no-visualization","500","300","500","1.32","3.59","0.2932135783027125","true"
"5925","5","1","0.25","no-visualization","500","300","500","1.624","3.486","0.303873631840796","true"
"5926","6","1","0.25","no-visualization","500","300","500","1.67","3.674","0.29440897220334145","true"
"5924","4","1","0.25","no-visualization","500","300","500","1.518","3.614","0.3045275538796828","true"
"5927","7","1","0.25","no-visualization","500","300","500","1.788","3.75","0.2955110197718091","true"
"5928","8","1","0.25","no-visualization","500","300","500","1.982","3.552","0.3115143053994269","true"
"5929","9","1","0.25","no-visualization","500","300","500","2.08","3.428","0.3084571618576126","true"
"5931","1","1","0.5","no-visualization","500","300","500","1","3.59","0.2505375560262031","true"
"5930","10","1","0.25","no-visualization","500","300","500","2.196","3.59","0.30209450905343765","true"
"5932","2","1","0.5","no-visualization","500","300","500","1.37","3.744","0.4314248281052233","true"
"5935","5","1","0.5","no-visualization","500","300","500","1.656","3.676","0.44112562444901565","true"
"5933","3","1","0.5","no-visualization","500","300","500","1.49","3.7","0.43948782673637066","true"
"5936","6","1","0.5","no-visualization","500","300","500","1.888","3.684","0.457014940834296","true"
"5934","4","1","0.5","no-visualization","500","300","500","1.65","3.596","0.45455947390685697","true"
"5937","7","1","0.5","no-visualization","500","300","500","1.928","3.696","0.4692013779904303","true"
"5939","9","1","0.5","no-visualization","500","300","500","2.184","3.708","0.4752806361085124","true"
"5940","10","1","0.5","no-visualization","500","300","500","2.19","3.562","0.4698928787817587","true"
"5938","8","1","0.5","no-visualization","500","300","500","2.174","3.688","0.4628998474415536","true"
"5941","1","1","0.75","no-visualization","500","300","500","1","3.544","0.2566252140692925","true"
"5942","2","1","0.75","no-visualization","500","300","500","1.456","3.71","0.3870777282109332","true"
"5943","3","1","0.75","no-visualization","500","300","500","1.636","3.724","0.4339406027165966","true"
"5945","5","1","0.75","no-visualization","500","300","500","1.822","3.628","0.46681855788200827","true"
"5944","4","1","0.75","no-visualization","500","300","500","1.77","3.68","0.45298265235561164","true"
"5946","6","1","0.75","no-visualization","500","300","500","1.922","3.692","0.43924519245753424","true"
"5947","7","1","0.75","no-visualization","500","300","500","2.094","3.584","0.46283319917104826","true"
"5948","8","1","0.75","no-visualization","500","300","500","2.118","3.646","0.47199187718026947","true"
"5949","9","1","0.75","no-visualization","500","300","500","2.124","3.762","0.46937428928905145","true"
"5950","10","1","0.75","no-visualization","500","300","500","2.364","3.8","0.4672290899940234","true"
"5951","1","1","1","no-visualization","500","300","500","1","3.348","0.32929034535506274","true"
"5952","2","1","1","no-visualization","500","300","500","1.45","3.642","0.3892021122112212","true"
"5953","3","1","1","no-visualization","500","300","500","1.644","3.596","0.4378135709389994","true"
"5955","5","1","1","no-visualization","500","300","500","1.84","3.598","0.4702241010492004","true"
"5954","4","1","1","no-visualization","500","300","500","1.78","3.71","0.45934838870846845","true"
"5956","6","1","1","no-visualization","500","300","500","2.02","3.664","0.4664042451069274","true"
"5957","7","1","1","no-visualization","500","300","500","2.186","3.816","0.5009367505532398","true"
"5959","9","1","1","no-visualization","500","300","500","2.232","3.626","0.4969675023212633","true"
"5958","8","1","1","no-visualization","500","300","500","2.176","3.798","0.480122052704577","true"
"5960","10","1","1","no-visualization","500","300","500","2.3","3.748","0.48614606617240264","true"
"5961","1","1","1.25","no-visualization","500","300","500","1","3.58","0.3269697504411395","true"
"5962","2","1","1.25","no-visualization","500","300","500","1.45","3.732","0.3735384557167994","true"
"5964","4","1","1.25","no-visualization","500","300","500","1.804","3.66","0.44663888156821413","true"
"5963","3","1","1.25","no-visualization","500","300","500","1.672","3.72","0.43442427176813725","true"
"5967","7","1","1.25","no-visualization","500","300","500","2.152","3.702","0.486027051397656","true"
"5966","6","1","1.25","no-visualization","500","300","500","2.01","3.628","0.4835874980895614","true"
"5965","5","1","1.25","no-visualization","500","300","500","1.884","3.788","0.46148847711189894","true"
"5968","8","1","1.25","no-visualization","500","300","500","2.178","3.774","0.48666059620861196","true"
"5970","10","1","1.25","no-visualization","500","300","500","2.228","3.708","0.4905554814264669","true"
"5972","2","1","1.5","no-visualization","500","300","500","1.45","3.618","0.3694866067319196","true"
"5971","1","1","1.5","no-visualization","500","300","500","1","3.494","0.34049878082501706","true"
"5969","9","1","1.25","no-visualization","500","300","500","2.226","3.762","0.4845902959283527","true"
"5973","3","1","1.5","no-visualization","500","300","500","1.872","3.718","0.4746751781472684","true"
"5975","5","1","1.5","no-visualization","500","300","500","2.092","3.59","0.4963540039175017","true"
"5974","4","1","1.5","no-visualization","500","300","500","1.906","3.802","0.4804937839035818","true"
"5976","6","1","1.5","no-visualization","500","300","500","2.134","3.63","0.49022811511920394","true"
"5977","7","1","1.5","no-visualization","500","300","500","2.164","3.798","0.5015194319081124","true"
"5978","8","1","1.5","no-visualization","500","300","500","2.302","3.53","0.5225008244994112","true"
"5979","9","1","1.5","no-visualization","500","300","500","2.472","3.79","0.5157088069205815","true"
"5982","2","1","1.75","no-visualization","500","300","500","1.492","3.546","0.3615272543296358","true"
"5981","1","1","1.75","no-visualization","500","300","500","1","3.46","0.35097470339082165","true"
"5983","3","1","1.75","no-visualization","500","300","500","1.836","3.77","0.45314747802676414","true"
"5980","10","1","1.5","no-visualization","500","300","500","2.446","3.644","0.5184732984293191","true"
"5984","4","1","1.75","no-visualization","500","300","500","1.934","3.792","0.4859527609189029","true"
"5985","5","1","1.75","no-visualization","500","300","500","2.076","3.816","0.48796548244692034","true"
"5986","6","1","1.75","no-visualization","500","300","500","2.108","3.796","0.49018163510155105","true"
"5987","7","1","1.75","no-visualization","500","300","500","2.18","3.74","0.4851365111988232","true"
"5988","8","1","1.75","no-visualization","500","300","500","2.204","3.716","0.49478878069153465","true"
"5989","9","1","1.75","no-visualization","500","300","500","2.422","3.868","0.5102521496941173","true"
"5990","10","1","1.75","no-visualization","500","300","500","2.602","3.724","0.5095216741405079","true"
"5991","1","1","2","no-visualization","500","300","500","1","3.534","0.3733607834828266","true"
"5992","2","1","2","no-visualization","500","300","500","1.474","3.628","0.4193140702759766","true"
"5993","3","1","2","no-visualization","500","300","500","1.816","3.576","0.45067950610173174","true"
"5994","4","1","2","no-visualization","500","300","500","1.994","3.748","0.4914848667758898","true"
"5995","5","1","2","no-visualization","500","300","500","2.014","3.586","0.5002425682718361","true"
"5996","6","1","2","no-visualization","500","300","500","2.078","3.696","0.5132071685817183","true"
"5997","7","1","2","no-visualization","500","300","500","2.302","3.752","0.5083944485663162","true"
"5998","8","1","2","no-visualization","500","300","500","2.394","3.722","0.531566305401356","true"
"6000","10","1","2","no-visualization","500","300","500","2.524","3.754","0.5295644192828957","true"
"5999","9","1","2","no-visualization","500","300","500","2.438","3.85","0.5150814709286792","true"
"6001","1","1","0.25","no-visualization","500","300","500","1","3.636","0.26105210934206724","true"
"6002","2","1","0.25","no-visualization","500","300","500","1.192","3.542","0.2922632478632481","true"
"6003","3","1","0.25","no-visualization","500","300","500","1.294","3.62","0.2938429389245951","true"
"6004","4","1","0.25","no-visualization","500","300","500","1.366","3.562","0.28790301754385955","true"
"6005","5","1","0.25","no-visualization","500","300","500","1.634","3.532","0.30753946774921076","true"
"6006","6","1","0.25","no-visualization","500","300","500","1.688","3.6","0.31789889369184526","true"
"6007","7","1","0.25","no-visualization","500","300","500","1.892","3.518","0.3112753091402784","true"
"6009","9","1","0.25","no-visualization","500","300","500","1.848","3.63","0.31014988894461576","true"
"6010","10","1","0.25","no-visualization","500","300","500","2.4","3.71","0.30530442349528675","true"
"6008","8","1","0.25","no-visualization","500","300","500","2.056","3.536","0.31258870736600736","true"
"6011","1","1","0.5","no-visualization","500","300","500","1","3.524","0.2537188425086628","true"
"6012","2","1","0.5","no-visualization","500","300","500","1.374","3.738","0.41731126694037735","true"
"6014","4","1","0.5","no-visualization","500","300","500","1.594","3.832","0.444838609467456","true"
"6013","3","1","0.5","no-visualization","500","300","500","1.442","3.886","0.4344393220338983","true"
"6015","5","1","0.5","no-visualization","500","300","500","1.752","3.88","0.4627612213983896","true"
"6016","6","1","0.5","no-visualization","500","300","500","1.762","3.69","0.46597844346985834","true"
"6017","7","1","0.5","no-visualization","500","300","500","2.084","3.762","0.46982098212381074","true"
"6018","8","1","0.5","no-visualization","500","300","500","2.106","3.842","0.46878114478114435","true"
"6019","9","1","0.5","no-visualization","500","300","500","2.056","3.666","0.46279774638687043","true"
"6021","1","1","0.75","no-visualization","500","300","500","1","3.646","0.27071014326647536","true"
"6020","10","1","0.5","no-visualization","500","300","500","2.55","3.692","0.46590380896325545","true"
"6022","2","1","0.75","no-visualization","500","300","500","1.484","3.684","0.4196504397110278","true"
"6023","3","1","0.75","no-visualization","500","300","500","1.63","3.63","0.44406178960096726","true"
"6024","4","1","0.75","no-visualization","500","300","500","1.736","3.792","0.448299068247822","true"
"6025","5","1","0.75","no-visualization","500","300","500","1.842","3.704","0.453806515916028","true"
"6027","7","1","0.75","no-visualization","500","300","500","1.984","3.578","0.4839615372449785","true"
"6028","8","1","0.75","no-visualization","500","300","500","2.162","3.732","0.4676004041918604","true"
"6026","6","1","0.75","no-visualization","500","300","500","2.032","3.562","0.4603497777228948","true"
